trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
560,False,"{'a': 0.5, 'e': 0.1001830068522358}",20,7,18.31317542345522,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.09968209181797463}",30,7,38.745137004489244,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.09918368135888475}",25,15,18.848589854220943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.09868776295209034}",30,9,27.086940332287735,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.09819432413732988}",20,12,4.05387671053626,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.09770335251664322}",35,14,31.39214635948281,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.09721483575406001}",30,16,27.146639649588305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.09672876157528972}",25,8,-13.458049927372933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.09624511776741326}",20,0,-24.4414416035386,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
569,False,"{'a': 0.5, 'e': 0.0957638921785762}",25,7,30.841990391783032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.09528507271768331}",20,15,-13.566373670957416,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.0948086473540949}",20,14,9.568375254138019,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.09433460411732442}",25,8,28.72826317245397,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.0938629310967378}",25,0,15.0042697252645,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.09339361644125412}",20,12,13.836631819463026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.09292664835904783}",25,16,-19.64798069597299,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.0924620151172526}",25,17,13.247018774001106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.09199970504166634}",25,6,30.17533212953313,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.091539706516458}",30,12,9.823200169028228,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.09108200798387571}",25,10,13.724139109941204,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.09062659794395633}",30,0,32.522264357229794,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.09017346495423655}",35,27,14.397927003483305,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.08972259762946537}",25,2,19.319204780055067,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.08927398464131804}",30,17,22.841870617030484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.08882761471811144}",25,9,25.664019807191618,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.0883834766445209}",25,18,13.819325770438763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.08794155926129829}",20,0,15.29770877745337,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
587,False,"{'a': 0.5, 'e': 0.0875018514649918}",20,0,27.33668880085909,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,16,9.245523135758102,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.0866290204966285}",30,23,12.647628219848013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.08619587539414536}",25,10,28.048827043875775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.08576489601717463}",35,15,21.23625016572452,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.08533607153708876}",25,4,10.082789062336595,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.08490939117940331}",20,0,34.16612215950583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.0844848442235063}",35,19,31.292023880837164,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.08406242000238877}",25,17,1.8310850540654853,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.08364210790237682}",20,14,8.412491635757558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.08322389736286494}",30,11,-35.264377168017674,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
598,False,"{'a': 0.5, 'e': 0.0828077778760506}",20,9,18.08244497127473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.08239373898667036}",25,13,21.40129035271581,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.081981770291737}",20,10,0.9044062719353625,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.08157186144027832}",20,12,-8.185143469108965,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.08116400213307692}",20,9,18.026047812524087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.08075818212241154}",30,18,-5.226905092762504,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.08035439121179949}",35,24,17.53961817274074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.07995261925574049}",25,8,28.76162445871669,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.07955285615946178}",20,9,22.36564431480136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.07915509187866447}",30,13,14.651144935841522,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.07875931641927116}",20,10,18.802364472388604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.0783655198371748}",25,11,22.7475511837521,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.07797369223798892}",25,12,-42.44230672972027,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
611,False,"{'a': 0.5, 'e': 0.07758382377679898}",30,15,27.858773212637015,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.07719590465791498}",30,13,30.91306395255173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.07680992513462541}",30,9,35.63549029080279,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,6,27.593060080729796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.07604374613140752}",20,16,7.720007109360736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.07566352740075048}",30,13,-18.642541732293278,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
617,False,"{'a': 0.5, 'e': 0.07528520976374672}",20,8,-0.8582005821662781,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.074908783714928}",25,14,22.39187974091324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.07453423979635335}",35,18,16.15007849482968,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.07416156859737158}",20,7,8.11826908032051,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.07379076075438473}",20,10,16.46855379850291,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.0734218069506128}",25,13,25.26138586960683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.07305469791585974}",20,9,21.142975374607236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.07268942442628044}",25,14,19.83456751860686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.07232597730414904}",25,13,19.719475593494906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.07196434741762829}",35,18,25.51899177382417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.07160452568054015}",20,9,4.641142235627525,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.07124650305213745}",20,9,18.737452383523344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.07089027053687676}",20,16,8.772040308347599,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.07053581918419238}",20,3,24.382599919926633,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.07018314008827141}",35,27,15.701093034381524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.06983222438783006}",20,0,30.56093503845767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
633,False,"{'a': 0.5, 'e': 0.0694830632658909}",20,11,13.959467400032194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.06913564794956145}",20,6,22.417730615837385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.06878996970981364}",35,10,26.071649348854976,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.06844601986126457}",20,1,26.899987562366796,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.06810378976195826}",20,5,30.119309831891023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.06776327081314847}",30,14,25.78656269134177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.06742445445908272}",20,16,9.173507306770196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.06708733218678731}",25,12,15.476903823465404,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.06675189552585337}",25,17,14.266731684072326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.06641813604822411}",20,6,6.068836871146361,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.06608604536798299}",30,17,23.95493903502408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.06575561514114306}",20,16,8.382166711362352,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.06542683706543735}",20,6,26.828502915899165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.06509970288011016}",20,0,29.30258729654045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.06477420436570962}",25,14,16.600450419559827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.06445033334388106}",30,17,18.802839725485967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.06412808167716166}",25,16,-25.415112925168113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
650,False,"{'a': 0.5, 'e': 0.06380744126877586}",20,5,20.92670932467882,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.06348840406243197}",30,13,34.1694271647231,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.0631709620421198}",20,3,15.66916329905628,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.06285510723190921}",20,13,12.241381606545932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.06254083169574966}",25,8,26.63568300344937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.062228127537270916}",30,7,39.72778523842943,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.06191698689958456}",25,15,2.1179077906483474,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.061607401965086635}",20,0,17.023895663996257,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 0.061299364955261205}",30,16,22.526557922894707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.0609928681304849}",25,16,16.134346311496166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.06068790378983247}",20,16,5.8841398119281525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.06038446427088331}",25,12,24.86398287034308,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.060082541949528896}",20,8,22.48154294662658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.05978212923978125}",30,16,14.488380013613263,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.05948321859358234}",30,16,-24.072491509267863,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
665,False,"{'a': 0.5, 'e': 0.05918580250061443}",20,10,18.125637529578196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.05888987348811136}",20,8,22.5272247870091,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.0585954241206708}",30,12,-20.675535933755203,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
668,False,"{'a': 0.5, 'e': 0.058302447000067446}",20,11,15.896642057844815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.05801093476506711}",20,0,27.761551798957417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 0.05772088009124177}",25,15,21.056704955171213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.057432275690785566}",25,8,32.346986558620415,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.05714511431233164}",30,20,8.009554257119094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.05685938874076998}",25,16,16.25034537013411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.05657509179706613}",35,21,24.039517029249346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.0562922163380808}",25,0,29.648978404165774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.05601075525639039}",20,5,28.25389481522737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.05573070148010844}",30,9,27.776332515372484,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.0554520479727079}",20,16,5.8028868025929885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.05517478773284436}",25,10,27.190791082623626,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.05489891379418014}",20,12,12.795583773698583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.054624419225209234}",20,12,12.842739262662047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.05435129712908319}",20,15,10.136999205349895,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.05407954064343777}",25,3,33.838233508997796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.053809142940220586}",30,10,-11.578306339079221,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
685,False,"{'a': 0.5, 'e': 0.05354009722551948}",25,9,24.36724087078756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.05327239673939188}",25,11,12.728215923917457,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.053006034755694924}",30,17,23.009507477742694,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.05274100458191645}",30,22,15.64338506354246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.05247729955900687}",30,19,19.595997121037954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.05221491306121183}",25,1,25.805148381267376,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.05195383849590577}",25,16,8.727988385826073,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.051694069303426245}",25,12,-2.5517704479359904,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.051435598956909113}",20,11,12.935134614151014,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.05117842096212456}",20,9,17.67037362598025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.050922528857313944}",20,10,14.490944869797335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.050667916213027374}",20,8,23.17882638833911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.050414576631962235}",20,6,20.690188649713384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.05016250374880243}",30,20,18.978712519647775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.04991169123005841}",20,0,31.68102922413298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
700,False,"{'a': 0.5, 'e': 0.049662132773908116}",25,9,16.805421793428636,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.04941382211003858}",25,19,-10.64420530347041,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.04916675299948838}",25,18,13.13375816273059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.04892091923449094}",20,8,2.380474489954865,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.04867631463831849}",25,15,14.958265367383687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.048432933065126894}",30,15,20.999786228059826,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.04819076839980126}",20,16,8.405610895863362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.047949814557802256}",30,16,24.296119416870397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.04771006548501324}",25,15,15.510997835377868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.04747151515758818}",35,10,40.41968975937973,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.04723415758180024}",20,13,14.012627051101942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.046997986793891236}",20,6,22.497470431082338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.04676299685992178}",25,13,20.467373410620915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.04652918187562217}",25,11,22.58400512130155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.04629653596624406}",30,15,26.65589891112106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.04606505328641284}",20,12,13.887578398120166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.04583472801998077}",20,2,-55.863205937584645,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
717,False,"{'a': 0.5, 'e': 0.04560555437988087}",20,11,15.836912733445605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.045377526607981465}",25,13,25.23774036310424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.04515063897494156}",20,0,30.254380184637213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.04492488578006685}",20,6,22.557456022465587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.04470026135116651}",30,16,18.255365425148124,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.04447676004441068}",35,18,33.092659385882214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.044254376244188626}",25,7,25.724408940875545,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.04403310436296769}",20,13,9.197356650188198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.043812938841152844}",20,13,14.320200458416455,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.043593874146947084}",25,5,31.99991863432715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.043375904776212344}",20,15,11.288144707150325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.043159025252331285}",30,20,19.032883482808497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.042943230126069626}",25,20,9.461983028848648,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.04272851397543928}",25,15,8.159329817961058,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.04251487140556208}",20,15,8.521666270921012,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.04230229704853427}",25,15,22.959467257152163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.0420907855632916}",20,14,11.776275666077371,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.041880331635475145}",20,13,13.799934539621297,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.041670929977297766}",20,9,19.932173107235066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.04146257532741128}",25,15,16.277699110876775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.04125526245077422}",30,18,18.60880394753757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.04104898613852035}",25,9,23.14283781144013,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.040843741207827744}",25,6,17.51061086865821,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.04063952250178861}",20,10,18.049380188810144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.040436324889279666}",20,9,-1.3190768058754092,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.040234143264833266}",20,8,10.501307561135977,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.0400329725485091}",20,13,-29.45081623097402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.03983280768576655}",20,5,20.777665560919004,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
